"time","ID","variable","value"
1985,"4Vs","KemptonQ",4.801807211
1986,"4Vs","KemptonQ",5.263282024
1987,"4Vs","KemptonQ",6.572298666
1988,"4Vs","KemptonQ",5.808436262
1989,"4Vs","KemptonQ",5.257224794
1990,"4Vs","KemptonQ",6.432188941
1991,"4Vs","KemptonQ",6.564798695
1992,"4Vs","KemptonQ",5.737243002
1993,"4Vs","KemptonQ",7.164211042
1994,"4Vs","KemptonQ",5.505946247
1995,"4Vs","KemptonQ",5.587222049
1996,"4Vs","KemptonQ",5.915802441
1997,"4Vs","KemptonQ",5.553360303
1998,"4Vs","KemptonQ",6.291586964
1999,"4Vs","KemptonQ",6.154886804
2000,"4Vs","KemptonQ",5.861158032
2001,"4Vs","KemptonQ",8.263226242
2002,"4Vs","KemptonQ",5.79990294
2003,"4Vs","KemptonQ",6.600050984
2004,"4Vs","KemptonQ",6.236476261
2005,"4Vs","KemptonQ",6.47867196
2006,"4Vs","KemptonQ",5.47906107
2007,"4Vs","KemptonQ",5.695137281
2008,"4Vs","KemptonQ",7.041956489
2009,"4Vs","KemptonQ",7.302322497
2010,"4Vs","KemptonQ",7.512251898
2011,"4Vs","KemptonQ",7.074984065
2012,"4Vs","KemptonQ",7.749096976
2013,"4Vs","KemptonQ",6.723754103
2014,"4Vs","KemptonQ",6.749427762
2015,"4Vs","KemptonQ",7.389265721
1970,"4Vs","KemptonQ_s",0.765618876
1971,"4Vs","KemptonQ_s",-1.696994726
1972,"4Vs","KemptonQ_s",-0.449849724
1973,"4Vs","KemptonQ_s",-0.925859402
1974,"4Vs","KemptonQ_s",-0.697068299
1975,"4Vs","KemptonQ_s",-1.645247452
1976,"4Vs","KemptonQ_s",-1.426228663
1977,"4Vs","KemptonQ_s",-1.918802329
1978,"4Vs","KemptonQ_s",-1.863714729
1979,"4Vs","KemptonQ_s",-0.23277728
1980,"4Vs","KemptonQ_s",-0.816092798
1981,"4Vs","KemptonQ_s",0.189320771
1982,"4Vs","KemptonQ_s",0.340320612
1983,"4Vs","KemptonQ_s",1.085066794
1984,"4Vs","KemptonQ_s",-1.006252798
1985,"4Vs","KemptonQ_s",-1.250160676
1986,"4Vs","KemptonQ_s",-0.775700562
1987,"4Vs","KemptonQ_s",0.570150105
1988,"4Vs","KemptonQ_s",-0.215206393
1989,"4Vs","KemptonQ_s",-0.781928235
1990,"4Vs","KemptonQ_s",0.426097875
1991,"4Vs","KemptonQ_s",0.562439095
1992,"4Vs","KemptonQ_s",-0.288402939
1993,"4Vs","KemptonQ_s",1.178718125
1994,"4Vs","KemptonQ_s",-0.526208084
1995,"4Vs","KemptonQ_s",-0.442645286
1996,"4Vs","KemptonQ_s",-0.10481907
1997,"4Vs","KemptonQ_s",-0.477459858
1998,"4Vs","KemptonQ_s",0.281539541
1999,"4Vs","KemptonQ_s",0.140992816
2000,"4Vs","KemptonQ_s",-0.161001101
2001,"4Vs","KemptonQ_s",2.308658183
2002,"4Vs","KemptonQ_s",-0.223979832
2003,"4Vs","KemptonQ_s",0.598683337
2004,"4Vs","KemptonQ_s",0.224878094
2005,"4Vs","KemptonQ_s",0.473888865
2006,"4Vs","KemptonQ_s",-0.553849774
2007,"4Vs","KemptonQ_s",-0.33169346
2008,"4Vs","KemptonQ_s",1.053023488
2009,"4Vs","KemptonQ_s",1.320715857
2010,"4Vs","KemptonQ_s",1.536552398
2011,"4Vs","KemptonQ_s",1.086980417
2012,"4Vs","KemptonQ_s",1.780061988
2013,"4Vs","KemptonQ_s",0.725867301
2014,"4Vs","KemptonQ_s",0.752263383
2015,"4Vs","KemptonQ_s",1.41010555
1970,"4Vs","Landings.L",76068
1971,"4Vs","Landings.L",74896
1972,"4Vs","Landings.L",66938
1973,"4Vs","Landings.L",56681
1974,"4Vs","Landings.L",43857
1975,"4Vs","Landings.L",33673
1976,"4Vs","Landings.L",93252
1977,"4Vs","Landings.L",18735
1978,"4Vs","Landings.L",34214
1979,"4Vs","Landings.L",32901
1980,"4Vs","Landings.L",51532
1981,"4Vs","Landings.L",51777
1982,"4Vs","Landings.L",57693
1983,"4Vs","Landings.L",51838
1984,"4Vs","Landings.L",61596
1985,"4Vs","Landings.L",76659
1986,"4Vs","Landings.L",71504.176
1987,"4Vs","Landings.L",62597.71
1988,"4Vs","Landings.L",55586.626
1989,"4Vs","Landings.L",58634.995
1990,"4Vs","Landings.L",52153.861
1991,"4Vs","Landings.L",42277.815
1992,"4Vs","Landings.L",32437.826
1993,"4Vs","Landings.L",10696.742
1994,"4Vs","Landings.L",19186.255
1995,"4Vs","Landings.L",22721.53
1996,"4Vs","Landings.L",27204.676
1997,"4Vs","Landings.L",25783.265
1998,"4Vs","Landings.L",15031.427
1999,"4Vs","Landings.L",35846.627
2000,"4Vs","Landings.L",30696.779
2001,"4Vs","Landings.L",24532.609
2002,"4Vs","Landings.L",22518.66
2003,"4Vs","Landings.L",12671.5502
2004,"4Vs","Landings.L",13901.6475
2005,"4Vs","Landings.L",14806.3778
2006,"4Vs","Landings.L",14089.5332
2007,"4Vs","Landings.L",12654.3492
2008,"4Vs","Landings.L",14024.4875
2009,"4Vs","Landings.L",15790.1396
2010,"4Vs","Landings.L",16913.6599
2011,"4Vs","Landings.L",15690.1791
2012,"4Vs","Landings.L",17849.921
2013,"4Vs","Landings.L",14179.5051
2014,"4Vs","Landings.L",17726.046
2015,"4Vs","Landings.L",31022.7983
1970,"4Vs","Landings.L_s",1.75755876
1971,"4Vs","Landings.L_s",1.704803215
1972,"4Vs","Landings.L_s",1.346587663
1973,"4Vs","Landings.L_s",0.884886617
1974,"4Vs","Landings.L_s",0.307636523
1975,"4Vs","Landings.L_s",-0.150778555
1976,"4Vs","Landings.L_s",2.531066684
1977,"4Vs","Landings.L_s",-0.823186688
1978,"4Vs","Landings.L_s",-0.126426379
1979,"4Vs","Landings.L_s",-0.185528795
1980,"4Vs","Landings.L_s",0.653113322
1981,"4Vs","Landings.L_s",0.664141571
1982,"4Vs","Landings.L_s",0.93044004
1983,"4Vs","Landings.L_s",0.666887381
1984,"4Vs","Landings.L_s",1.106126808
1985,"4Vs","Landings.L_s",1.784161599
1986,"4Vs","Landings.L_s",1.552126147
1987,"4Vs","Landings.L_s",1.151217044
1988,"4Vs","Landings.L_s",0.835625271
1989,"4Vs","Landings.L_s",0.972842309
1990,"4Vs","Landings.L_s",0.681105315
1991,"4Vs","Landings.L_s",0.236552252
1992,"4Vs","Landings.L_s",-0.206377768
1993,"4Vs","Landings.L_s",-1.185014916
1994,"4Vs","Landings.L_s",-0.802874228
1995,"4Vs","Landings.L_s",-0.643739962
1996,"4Vs","Landings.L_s",-0.441938929
1997,"4Vs","Landings.L_s",-0.505921277
1998,"4Vs","Landings.L_s",-0.989896596
1999,"4Vs","Landings.L_s",-0.05293651
2000,"4Vs","Landings.L_s",-0.284747976
2001,"4Vs","Landings.L_s",-0.562217385
2002,"4Vs","Landings.L_s",-0.652871803
2003,"4Vs","Landings.L_s",-1.096122353
2004,"4Vs","Landings.L_s",-1.040751659
2005,"4Vs","Landings.L_s",-1.000026795
2006,"4Vs","Landings.L_s",-1.032294311
2007,"4Vs","Landings.L_s",-1.096896626
2008,"4Vs","Landings.L_s",-1.03522223
2009,"4Vs","Landings.L_s",-0.955744466
2010,"4Vs","Landings.L_s",-0.905171151
2011,"4Vs","Landings.L_s",-0.960244014
2012,"4Vs","Landings.L_s",-0.863026983
2013,"4Vs","Landings.L_s",-1.028244382
2014,"4Vs","Landings.L_s",-0.868603001
2015,"4Vs","Landings.L_s",-0.270072783
1970,"4Vs","LargeFishIndicator",0.515076539
1971,"4Vs","LargeFishIndicator",0.484581441
1972,"4Vs","LargeFishIndicator",0.163787209
1973,"4Vs","LargeFishIndicator",0.448817223
1974,"4Vs","LargeFishIndicator",0.402734301
1975,"4Vs","LargeFishIndicator",0.493192181
1976,"4Vs","LargeFishIndicator",0.346257486
1977,"4Vs","LargeFishIndicator",0.345273806
1978,"4Vs","LargeFishIndicator",0.394191622
1979,"4Vs","LargeFishIndicator",0.575917074
1980,"4Vs","LargeFishIndicator",0.618582847
1981,"4Vs","LargeFishIndicator",0.571336507
1982,"4Vs","LargeFishIndicator",0.535158213
1983,"4Vs","LargeFishIndicator",0.530229273
1984,"4Vs","LargeFishIndicator",0.687524868
1985,"4Vs","LargeFishIndicator",0.63089596
1986,"4Vs","LargeFishIndicator",0.511038446
1987,"4Vs","LargeFishIndicator",0.623045556
1988,"4Vs","LargeFishIndicator",0.42237844
1989,"4Vs","LargeFishIndicator",0.197008266
1990,"4Vs","LargeFishIndicator",0.263252907
1991,"4Vs","LargeFishIndicator",0.118073713
1992,"4Vs","LargeFishIndicator",0.194861142
1993,"4Vs","LargeFishIndicator",0.165358365
1994,"4Vs","LargeFishIndicator",0.166523884
1995,"4Vs","LargeFishIndicator",0.164574509
1996,"4Vs","LargeFishIndicator",0.209670887
1997,"4Vs","LargeFishIndicator",0.148301825
1998,"4Vs","LargeFishIndicator",0.084923913
1999,"4Vs","LargeFishIndicator",0.038030305
2000,"4Vs","LargeFishIndicator",0.041134017
2001,"4Vs","LargeFishIndicator",0.042909795
2002,"4Vs","LargeFishIndicator",0.023735668
2003,"4Vs","LargeFishIndicator",0.046825852
2004,"4Vs","LargeFishIndicator",0.052035845
2005,"4Vs","LargeFishIndicator",0.029233292
2006,"4Vs","LargeFishIndicator",0.052431708
2007,"4Vs","LargeFishIndicator",0.158793279
2008,"4Vs","LargeFishIndicator",0.04332983
2009,"4Vs","LargeFishIndicator",0.146541256
2010,"4Vs","LargeFishIndicator",0.060388369
2011,"4Vs","LargeFishIndicator",0.137098039
2012,"4Vs","LargeFishIndicator",0.066344581
2013,"4Vs","LargeFishIndicator",0.049953702
2014,"4Vs","LargeFishIndicator",0.116516229
2015,"4Vs","LargeFishIndicator",0.048519429
1970,"4Vs","LargeFishIndicator_s",1.176807927
1971,"4Vs","LargeFishIndicator_s",1.0335983
1972,"4Vs","LargeFishIndicator_s",-0.472900298
1973,"4Vs","LargeFishIndicator_s",0.865644082
1974,"4Vs","LargeFishIndicator_s",0.649231658
1975,"4Vs","LargeFishIndicator_s",1.074035647
1976,"4Vs","LargeFishIndicator_s",0.384007929
1977,"4Vs","LargeFishIndicator_s",0.379388418
1978,"4Vs","LargeFishIndicator_s",0.609113936
1979,"4Vs","LargeFishIndicator_s",1.462524351
1980,"4Vs","LargeFishIndicator_s",1.662889322
1981,"4Vs","LargeFishIndicator_s",1.44101331
1982,"4Vs","LargeFishIndicator_s",1.271114528
1983,"4Vs","LargeFishIndicator_s",1.247967475
1984,"4Vs","LargeFishIndicator_s",1.986651559
1985,"4Vs","LargeFishIndicator_s",1.720713577
1986,"4Vs","LargeFishIndicator_s",1.157844427
1987,"4Vs","LargeFishIndicator_s",1.683846884
1988,"4Vs","LargeFishIndicator_s",0.741483528
1989,"4Vs","LargeFishIndicator_s",-0.316889152
1990,"4Vs","LargeFishIndicator_s",-0.005794223
1991,"4Vs","LargeFishIndicator_s",-0.687577841
1992,"4Vs","LargeFishIndicator_s",-0.326972373
1993,"4Vs","LargeFishIndicator_s",-0.46552191
1994,"4Vs","LargeFishIndicator_s",-0.460048455
1995,"4Vs","LargeFishIndicator_s",-0.469203017
1996,"4Vs","LargeFishIndicator_s",-0.257423554
1997,"4Vs","LargeFishIndicator_s",-0.545622021
1998,"4Vs","LargeFishIndicator_s",-0.843254353
1999,"4Vs","LargeFishIndicator_s",-1.063473882
2000,"4Vs","LargeFishIndicator_s",-1.048898378
2001,"4Vs","LargeFishIndicator_s",-1.040559054
2002,"4Vs","LargeFishIndicator_s",-1.130603676
2003,"4Vs","LargeFishIndicator_s",-1.022168653
2004,"4Vs","LargeFishIndicator_s",-0.997701732
2005,"4Vs","LargeFishIndicator_s",-1.104785996
2006,"4Vs","LargeFishIndicator_s",-0.995842699
2007,"4Vs","LargeFishIndicator_s",-0.496352554
2008,"4Vs","LargeFishIndicator_s",-1.038586505
2009,"4Vs","LargeFishIndicator_s",-0.553889921
2010,"4Vs","LargeFishIndicator_s",-0.958477007
2011,"4Vs","LargeFishIndicator_s",-0.598236707
2012,"4Vs","LargeFishIndicator_s",-0.930505727
2013,"4Vs","LargeFishIndicator_s",-1.007479793
2014,"4Vs","LargeFishIndicator_s",-0.694892023
2015,"4Vs","LargeFishIndicator_s",-1.014215358
1970,"4Vs","LargeSpeciesIndicator",0.146842584
1971,"4Vs","LargeSpeciesIndicator",0.228099701
1972,"4Vs","LargeSpeciesIndicator",0.083277245
1973,"4Vs","LargeSpeciesIndicator",0.1375702
1974,"4Vs","LargeSpeciesIndicator",0.0619885
1975,"4Vs","LargeSpeciesIndicator",0.115972185
1976,"4Vs","LargeSpeciesIndicator",0.071779971
1977,"4Vs","LargeSpeciesIndicator",0.124326365
1978,"4Vs","LargeSpeciesIndicator",0.164417063
1979,"4Vs","LargeSpeciesIndicator",0.186598953
1980,"4Vs","LargeSpeciesIndicator",0.248899936
1981,"4Vs","LargeSpeciesIndicator",0.295124334
1982,"4Vs","LargeSpeciesIndicator",0.291110282
1983,"4Vs","LargeSpeciesIndicator",0.286816741
1984,"4Vs","LargeSpeciesIndicator",0.505566697
1985,"4Vs","LargeSpeciesIndicator",0.294711825
1986,"4Vs","LargeSpeciesIndicator",0.263241063
1987,"4Vs","LargeSpeciesIndicator",0.37645439
1988,"4Vs","LargeSpeciesIndicator",0.235019561
1989,"4Vs","LargeSpeciesIndicator",0.080738188
1990,"4Vs","LargeSpeciesIndicator",0.226435503
1991,"4Vs","LargeSpeciesIndicator",0.055786977
1992,"4Vs","LargeSpeciesIndicator",0.050609256
1993,"4Vs","LargeSpeciesIndicator",0.076728382
1994,"4Vs","LargeSpeciesIndicator",0.077836232
1995,"4Vs","LargeSpeciesIndicator",0.081571801
1996,"4Vs","LargeSpeciesIndicator",0.064705496
1997,"4Vs","LargeSpeciesIndicator",0.02708096
1998,"4Vs","LargeSpeciesIndicator",0.030638746
1999,"4Vs","LargeSpeciesIndicator",0.00714703
2000,"4Vs","LargeSpeciesIndicator",0.009875426
2001,"4Vs","LargeSpeciesIndicator",0.020762575
2002,"4Vs","LargeSpeciesIndicator",0.003436525
2003,"4Vs","LargeSpeciesIndicator",0.011650905
2004,"4Vs","LargeSpeciesIndicator",0.008402413
2005,"4Vs","LargeSpeciesIndicator",0.004394023
2006,"4Vs","LargeSpeciesIndicator",0.005301434
2007,"4Vs","LargeSpeciesIndicator",0.090621505
2008,"4Vs","LargeSpeciesIndicator",0.010887712
2009,"4Vs","LargeSpeciesIndicator",0.037871951
2010,"4Vs","LargeSpeciesIndicator",0.040464622
2011,"4Vs","LargeSpeciesIndicator",0.084599837
2012,"4Vs","LargeSpeciesIndicator",0.02168715
2013,"4Vs","LargeSpeciesIndicator",0.016886509
2014,"4Vs","LargeSpeciesIndicator",0.141952394
2015,"4Vs","LargeSpeciesIndicator",0.014740443
1970,"4Vs","LargeSpeciesIndicator_s",0.248361797
1971,"4Vs","LargeSpeciesIndicator_s",0.944197602
1972,"4Vs","LargeSpeciesIndicator_s",-0.295972539
1973,"4Vs","LargeSpeciesIndicator_s",0.168958822
1974,"4Vs","LargeSpeciesIndicator_s",-0.478276214
1975,"4Vs","LargeSpeciesIndicator_s",-0.01599325
1976,"4Vs","LargeSpeciesIndicator_s",-0.394428099
1977,"4Vs","LargeSpeciesIndicator_s",0.055546792
1978,"4Vs","LargeSpeciesIndicator_s",0.39885879
1979,"4Vs","LargeSpeciesIndicator_s",0.588810807
1980,"4Vs","LargeSpeciesIndicator_s",1.122317978
1981,"4Vs","LargeSpeciesIndicator_s",1.518155197
1982,"4Vs","LargeSpeciesIndicator_s",1.483781333
1983,"4Vs","LargeSpeciesIndicator_s",1.447014097
1984,"4Vs","LargeSpeciesIndicator_s",3.320253727
1985,"4Vs","LargeSpeciesIndicator_s",1.514622725
1986,"4Vs","LargeSpeciesIndicator_s",1.24512654
1987,"4Vs","LargeSpeciesIndicator_s",2.214615607
1988,"4Vs","LargeSpeciesIndicator_s",1.003455013
1989,"4Vs","LargeSpeciesIndicator_s",-0.317715456
1990,"4Vs","LargeSpeciesIndicator_s",0.929946437
1991,"4Vs","LargeSpeciesIndicator_s",-0.53138223
1992,"4Vs","LargeSpeciesIndicator_s",-0.575721037
1993,"4Vs","LargeSpeciesIndicator_s",-0.352052961
1994,"4Vs","LargeSpeciesIndicator_s",-0.342566017
1995,"4Vs","LargeSpeciesIndicator_s",-0.310576909
1996,"4Vs","LargeSpeciesIndicator_s",-0.455009537
1997,"4Vs","LargeSpeciesIndicator_s",-0.777202844
1998,"4Vs","LargeSpeciesIndicator_s",-0.746736161
1999,"4Vs","LargeSpeciesIndicator_s",-0.947904719
2000,"4Vs","LargeSpeciesIndicator_s",-0.92454042
2001,"4Vs","LargeSpeciesIndicator_s",-0.831309594
2002,"4Vs","LargeSpeciesIndicator_s",-0.979679194
2003,"4Vs","LargeSpeciesIndicator_s",-0.909336313
2004,"4Vs","LargeSpeciesIndicator_s",-0.937154394
2005,"4Vs","LargeSpeciesIndicator_s",-0.971479772
2006,"4Vs","LargeSpeciesIndicator_s",-0.963709265
2007,"4Vs","LargeSpeciesIndicator_s",-0.233080829
2008,"4Vs","LargeSpeciesIndicator_s",-0.915871827
2009,"4Vs","LargeSpeciesIndicator_s",-0.684795457
2010,"4Vs","LargeSpeciesIndicator_s",-0.662593422
2011,"4Vs","LargeSpeciesIndicator_s",-0.284646678
2012,"4Vs","LargeSpeciesIndicator_s",-0.823392105
2013,"4Vs","LargeSpeciesIndicator_s",-0.864501832
2014,"4Vs","LargeSpeciesIndicator_s",0.206485228
2015,"4Vs","LargeSpeciesIndicator_s",-0.882879417
1970,"4Vs","LClupeids.L",26562
1971,"4Vs","LClupeids.L",7029
1972,"4Vs","LClupeids.L",2382
1973,"4Vs","LClupeids.L",1902
1974,"4Vs","LClupeids.L",850
1975,"4Vs","LClupeids.L",1381
1976,"4Vs","LClupeids.L",3329
1977,"4Vs","LClupeids.L",0
1978,"4Vs","LClupeids.L",0
1979,"4Vs","LClupeids.L",0
1980,"4Vs","LClupeids.L",0
1981,"4Vs","LClupeids.L",0
1982,"4Vs","LClupeids.L",0
1983,"4Vs","LClupeids.L",0
1984,"4Vs","LClupeids.L",0
1985,"4Vs","LClupeids.L",0
1986,"4Vs","LClupeids.L",0
1987,"4Vs","LClupeids.L",0.27
1988,"4Vs","LClupeids.L",1.283
1989,"4Vs","LClupeids.L",2.267
1990,"4Vs","LClupeids.L",25.4
1991,"4Vs","LClupeids.L",0
1992,"4Vs","LClupeids.L",35.17
1993,"4Vs","LClupeids.L",0.171
1994,"4Vs","LClupeids.L",0.085
1995,"4Vs","LClupeids.L",0
1996,"4Vs","LClupeids.L",3.7
1997,"4Vs","LClupeids.L",0
1998,"4Vs","LClupeids.L",0
1999,"4Vs","LClupeids.L",0
2000,"4Vs","LClupeids.L",9.526
2001,"4Vs","LClupeids.L",39.826
2002,"4Vs","LClupeids.L",0
2003,"4Vs","LClupeids.L",0
2004,"4Vs","LClupeids.L",0
2005,"4Vs","LClupeids.L",0.0454
2006,"4Vs","LClupeids.L",2276.5494
2007,"4Vs","LClupeids.L",7
2008,"4Vs","LClupeids.L",0
2009,"4Vs","LClupeids.L",9.2865
2010,"4Vs","LClupeids.L",0
2011,"4Vs","LClupeids.L",0
2012,"4Vs","LClupeids.L",0
2013,"4Vs","LClupeids.L",0
2014,"4Vs","LClupeids.L",0
2015,"4Vs","LClupeids.L",0
1970,"4Vs","LClupeids.L_s",6.315290759
1971,"4Vs","LClupeids.L_s",1.490144976
1972,"4Vs","LClupeids.L_s",0.342218264
1973,"4Vs","LClupeids.L_s",0.223646105
1974,"4Vs","LClupeids.L_s",-0.036224543
1975,"4Vs","LClupeids.L_s",0.094945908
1976,"4Vs","LClupeids.L_s",0.576151252
1977,"4Vs","LClupeids.L_s",-0.246196074
1978,"4Vs","LClupeids.L_s",-0.246196074
1979,"4Vs","LClupeids.L_s",-0.246196074
1980,"4Vs","LClupeids.L_s",-0.246196074
1981,"4Vs","LClupeids.L_s",-0.246196074
1982,"4Vs","LClupeids.L_s",-0.246196074
1983,"4Vs","LClupeids.L_s",-0.246196074
1984,"4Vs","LClupeids.L_s",-0.246196074
1985,"4Vs","LClupeids.L_s",-0.246196074
1986,"4Vs","LClupeids.L_s",-0.246196074
1987,"4Vs","LClupeids.L_s",-0.246129377
1988,"4Vs","LClupeids.L_s",-0.24587914
1989,"4Vs","LClupeids.L_s",-0.245636067
1990,"4Vs","LClupeids.L_s",-0.23992163
1991,"4Vs","LClupeids.L_s",-0.246196074
1992,"4Vs","LClupeids.L_s",-0.237508193
1993,"4Vs","LClupeids.L_s",-0.246153832
1994,"4Vs","LClupeids.L_s",-0.246175076
1995,"4Vs","LClupeids.L_s",-0.246196074
1996,"4Vs","LClupeids.L_s",-0.24528208
1997,"4Vs","LClupeids.L_s",-0.246196074
1998,"4Vs","LClupeids.L_s",-0.246196074
1999,"4Vs","LClupeids.L_s",-0.246196074
2000,"4Vs","LClupeids.L_s",-0.24384291
2001,"4Vs","LClupeids.L_s",-0.236358043
2002,"4Vs","LClupeids.L_s",-0.246196074
2003,"4Vs","LClupeids.L_s",-0.246196074
2004,"4Vs","LClupeids.L_s",-0.246196074
2005,"4Vs","LClupeids.L_s",-0.246184859
2006,"4Vs","LClupeids.L_s",0.316169295
2007,"4Vs","LClupeids.L_s",-0.244466896
2008,"4Vs","LClupeids.L_s",-0.246196074
2009,"4Vs","LClupeids.L_s",-0.243902073
2010,"4Vs","LClupeids.L_s",-0.246196074
2011,"4Vs","LClupeids.L_s",-0.246196074
2012,"4Vs","LClupeids.L_s",-0.246196074
2013,"4Vs","LClupeids.L_s",-0.246196074
2014,"4Vs","LClupeids.L_s",-0.246196074
2015,"4Vs","LClupeids.L_s",-0.246196074
1970,"4Vs","LFinfish.L",75453
1971,"4Vs","LFinfish.L",74452
1972,"4Vs","LFinfish.L",66612
1973,"4Vs","LFinfish.L",56379
1974,"4Vs","LFinfish.L",43622
1975,"4Vs","LFinfish.L",33361
1976,"4Vs","LFinfish.L",92970
1977,"4Vs","LFinfish.L",18551
1978,"4Vs","LFinfish.L",34082
1979,"4Vs","LFinfish.L",32602
1980,"4Vs","LFinfish.L",51134
1981,"4Vs","LFinfish.L",51434
1982,"4Vs","LFinfish.L",57418
1983,"4Vs","LFinfish.L",51343
1984,"4Vs","LFinfish.L",61070
1985,"4Vs","LFinfish.L",76107
1986,"4Vs","LFinfish.L",70689.366
1987,"4Vs","LFinfish.L",60800.823
1988,"4Vs","LFinfish.L",51765.478
1989,"4Vs","LFinfish.L",48737.747
1990,"4Vs","LFinfish.L",45466.255
1991,"4Vs","LFinfish.L",39824.374
1992,"4Vs","LFinfish.L",30008.268
1993,"4Vs","LFinfish.L",8341.546
1994,"4Vs","LFinfish.L",11133.298
1995,"4Vs","LFinfish.L",9247.485
1996,"4Vs","LFinfish.L",5200.761
1997,"4Vs","LFinfish.L",4639.53
1998,"4Vs","LFinfish.L",2461.619
1999,"4Vs","LFinfish.L",5822.006
2000,"4Vs","LFinfish.L",3726.327
2001,"4Vs","LFinfish.L",5711.256
2002,"4Vs","LFinfish.L",3530.718
2003,"4Vs","LFinfish.L",2343.6766
2004,"4Vs","LFinfish.L",2309.8529
2005,"4Vs","LFinfish.L",2628.0638
2006,"4Vs","LFinfish.L",5216.1661
2007,"4Vs","LFinfish.L",2440.0068
2008,"4Vs","LFinfish.L",1581.2749
2009,"4Vs","LFinfish.L",2832.3175
2010,"4Vs","LFinfish.L",3264.8964
2011,"4Vs","LFinfish.L",2290.5812
2012,"4Vs","LFinfish.L",4501.1899
2013,"4Vs","LFinfish.L",2056.69
2014,"4Vs","LFinfish.L",1618.6663
2015,"4Vs","LFinfish.L",2507.0003
1970,"4Vs","LFinfish.L_s",1.682010038
1971,"4Vs","LFinfish.L_s",1.646012823
1972,"4Vs","LFinfish.L_s",1.364076598
1973,"4Vs","LFinfish.L_s",0.996085094
1974,"4Vs","LFinfish.L_s",0.537327386
1975,"4Vs","LFinfish.L_s",0.168328967
1976,"4Vs","LFinfish.L_s",2.311943311
1977,"4Vs","LFinfish.L_s",-0.364257194
1978,"4Vs","LFinfish.L_s",0.19425703
1979,"4Vs","LFinfish.L_s",0.141034375
1980,"4Vs","LFinfish.L_s",0.80746832
1981,"4Vs","LFinfish.L_s",0.818256696
1982,"4Vs","LFinfish.L_s",1.033448836
1983,"4Vs","LFinfish.L_s",0.814984222
1984,"4Vs","LFinfish.L_s",1.164779333
1985,"4Vs","LFinfish.L_s",1.705528698
1986,"4Vs","LFinfish.L_s",1.510703789
1987,"4Vs","LFinfish.L_s",1.15509939
1988,"4Vs","LFinfish.L_s",0.830177061
1989,"4Vs","LFinfish.L_s",0.721296059
1990,"4Vs","LFinfish.L_s",0.603649107
1991,"4Vs","LFinfish.L_s",0.400759996
1992,"4Vs","LFinfish.L_s",0.047760522
1993,"4Vs","LFinfish.L_s",-0.731401955
1994,"4Vs","LFinfish.L_s",-0.631007054
1995,"4Vs","LFinfish.L_s",-0.698823253
1996,"4Vs","LFinfish.L_s",-0.844348519
1997,"4Vs","LFinfish.L_s",-0.864531089
1998,"4Vs","LFinfish.L_s",-0.942851498
1999,"4Vs","LFinfish.L_s",-0.82200777
2000,"4Vs","LFinfish.L_s",-0.897371014
2001,"4Vs","LFinfish.L_s",-0.825990479
2002,"4Vs","LFinfish.L_s",-0.904405359
2003,"4Vs","LFinfish.L_s",-0.947092855
2004,"4Vs","LFinfish.L_s",-0.948309198
2005,"4Vs","LFinfish.L_s",-0.936865935
2006,"4Vs","LFinfish.L_s",-0.843794533
2007,"4Vs","LFinfish.L_s",-0.9436287
2008,"4Vs","LFinfish.L_s",-0.974509775
2009,"4Vs","LFinfish.L_s",-0.929520716
2010,"4Vs","LFinfish.L_s",-0.913964636
2011,"4Vs","LFinfish.L_s",-0.949002232
2012,"4Vs","LFinfish.L_s",-0.869505973
2013,"4Vs","LFinfish.L_s",-0.957413253
2014,"4Vs","LFinfish.L_s",-0.973165134
2015,"4Vs","LFinfish.L_s",-0.94121953
1970,"4Vs","LFlatfish.L",4928
1971,"4Vs","LFlatfish.L",9924
1972,"4Vs","LFlatfish.L",9032
1973,"4Vs","LFlatfish.L",13026
1974,"4Vs","LFlatfish.L",12851
1975,"4Vs","LFlatfish.L",8532
1976,"4Vs","LFlatfish.L",7830
1977,"4Vs","LFlatfish.L",6344
1978,"4Vs","LFlatfish.L",6010
1979,"4Vs","LFlatfish.L",6097
1980,"4Vs","LFlatfish.L",8137
1981,"4Vs","LFlatfish.L",7518
1982,"4Vs","LFlatfish.L",6565
1983,"4Vs","LFlatfish.L",6452
1984,"4Vs","LFlatfish.L",6993
1985,"4Vs","LFlatfish.L",4512
1986,"4Vs","LFlatfish.L",3186.065
1987,"4Vs","LFlatfish.L",4565.406
1988,"4Vs","LFlatfish.L",2922.628
1989,"4Vs","LFlatfish.L",3682.396
1990,"4Vs","LFlatfish.L",4481.28
1991,"4Vs","LFlatfish.L",2708.506
1992,"4Vs","LFlatfish.L",3357.473
1993,"4Vs","LFlatfish.L",3116.878
1994,"4Vs","LFlatfish.L",2436.304
1995,"4Vs","LFlatfish.L",1763.623
1996,"4Vs","LFlatfish.L",1271.44
1997,"4Vs","LFlatfish.L",1211.161
1998,"4Vs","LFlatfish.L",945.178
1999,"4Vs","LFlatfish.L",1057.443
2000,"4Vs","LFlatfish.L",663.237
2001,"4Vs","LFlatfish.L",508.715
2002,"4Vs","LFlatfish.L",469.905
2003,"4Vs","LFlatfish.L",510.5573
2004,"4Vs","LFlatfish.L",341.3566
2005,"4Vs","LFlatfish.L",295.7344
